"","Source","Source_Year","Study","Control_ID","Study_Year_Initial","Study_Year_Final","Duration_Years","Collection_Periods","Continent","Country","Site_Name","Latitude","Longitude","Location_Uncertainty","Phylum","Class","Order","Family","Genus","Species","Binomial","Feeding_Guild","Aggregated_Study","Soil_Fauna","Soil_Depth","Pest","Nitrogen_Deposited","Nitrogen_Added","N_Added_Deposited","Fertilizer_Type","Plot_Size","Treatment_Mean","Treatment_N","Treatment_SD","Treatment_SE","Control_Mean","Control_N","Control_SD","Control_SE","SD_Estimated","Sampling_Method","Unit_Measurement","Treatment_ScalingConstant","Control_ScalingConstant","Biome","Vegetation_Type","Land_Use_Described","MAT","MAP","pH","P","K","Checked","Finished","Reviewer","Study_Quality_1","Study_Quality_2","Study_Quality_3","Study_Quality_Total","Data_Retrieved_From","Notes","ControlYN","Control_MeanCorrected","Treatment_MeanCorrected","Control_SDCorrected","Treatment_SDCorrected","Ratio","logRR_uncorrected","logRR","VAR_uncorrected","VAR","CEC","Ndep_1984_2015","CRU_MAT_Initial","CRU_MAT_Final","CRU_MAP_Initial","CRU_MAP_Final","CRU_MAT_mean","CRU_MAP_mean","RowID","logNadd","logNadd2","logNdep","logNdep2","Feeding_GuildUsed","Feeding_GuildCode","Habitat","Metamorphosis"
"1124","Lindberg_and_Persson_2004",2004,321,"321bc",1986,1999,14,1,"Europe","Sweden","Flakaliden",64.116667,19.45,2000,"Arthropoda","Collembola","Poduromorpha","Neanuridae","Friesea","mirabilis","Friesea_mirabilis","Detritivore","NO","YES","2-8","NO",NA,87.5,"Added","NH4NO3",2500,4000,4,2600,1300,1000,4,184,92,"FromSE","Tullgren dry funnels","Individuals/m2",0.02,0.02,NA,"Typical Swedish forest with moss and field layer","Forest land","2.85","590",NA,NA,NA,"Y","Y","Kathi",1,1,1,3,"Table 3","N added is the mean of range of 75-100 kg N added; liquid fertilisation. Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02","Treatment",1000,4000,184,2600,4,1.38629436111989,1.43487486111989,0.114089,0.1197031399605,27.9687480926514,4.21478366851807,0.441666603088379,1.70000004768372,58.1166687011719,51.9249992370605,1.07083332538605,55.0208339691162,1124,1.94200805302231,3.77139527800352,0.624775288574061,0.390344161212801,"Detritivore",1,"Forest","None"
"1125","Lindberg_and_Persson_2004",2004,321,"321bd",1986,1999,14,1,"Europe","Sweden","Flakaliden",64.116667,19.45,2000,"Arthropoda","Collembola","Poduromorpha","Neanuridae","Neanura","muscorum","Neanura_muscorum","Detritivore","NO","YES","2-8","NO",NA,87.5,"Added","NH4NO3",2500,88,4,118,59,200,4,108,54,"FromSE","Tullgren dry funnels","Individuals/m2",0.02,0.02,NA,"Typical Swedish forest with moss and field layer","Forest land","2.85","590",NA,NA,NA,"Y","Y","Kathi",1,1,1,3,"Table 3","N added is the mean of range of 75-100 kg N added; liquid fertilisation. Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02","Treatment",200,88,108,118,0.44,-0.82098055206983,-0.6326759033095,0.522409297520661,0.62609580679942,27.9687480926514,4.21478366851807,0.441666603088379,1.70000004768372,58.1166687011719,51.9249992370605,1.07083332538605,55.0208339691162,1125,1.94200805302231,3.77139527800352,0.624775288574061,0.390344161212801,"Detritivore",1,"Forest","None"
"1126","Lindberg_and_Persson_2004",2004,321,"321bd",1986,1999,14,1,"Europe","Sweden","Flakaliden",64.116667,19.45,2000,"Arthropoda","Collembola","Poduromorpha","Neanuridae","Neanura","muscorum","Neanura_muscorum","Detritivore","NO","YES","2-8","NO",NA,87.5,"Added","NH4NO3",2500,12,4,24,12,200,4,108,54,"FromSE","Tullgren dry funnels","Individuals/m2",0.02,0.02,NA,"Typical Swedish forest with moss and field layer","Forest land","2.85","590",NA,NA,NA,"Y","Y","Kathi",1,1,1,3,"Table 3","N added is the mean of range of 75-100 kg N added; liquid fertilisation. Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02","Treatment",200,12,108,24,0.06,-2.81341071676004,-2.34986071676004,1.0729,1.575557205,27.9687480926514,4.21478366851807,0.441666603088379,1.70000004768372,58.1166687011719,51.9249992370605,1.07083332538605,55.0208339691162,1126,1.94200805302231,3.77139527800352,0.624775288574061,0.390344161212801,"Detritivore",1,"Forest","None"
"1127","Lindberg_and_Persson_2004",2004,321,"321be",1986,1999,14,1,"Europe","Sweden","Flakaliden",64.116667,19.45,2000,"Arthropoda","Collembola","Poduromorpha","Hypogastruridae","Xenylla","maritima","Xenylla_maritima","Detritivore","NO","YES","2-8","NO",NA,87.5,"Added","NH4NO3",2500,130,4,132,66,0,4,0,0,"FromSE","Tullgren dry funnels","Individuals/m2",0.02,0.02,NA,"Typical Swedish forest with moss and field layer","Forest land","2.85","590",NA,NA,NA,"Y","Y","Kathi",1,1,1,3,"Table 3","N added is the mean of range of 75-100 kg N added; liquid fertilisation. Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02","Treatment",6.25,130,1.56054873037501,132,20.8,3.03495298670727,3.15603572686464,0.273337478265141,0.306676852485245,27.9687480926514,4.21478366851807,0.441666603088379,1.70000004768372,58.1166687011719,51.9249992370605,1.07083332538605,55.0208339691162,1127,1.94200805302231,3.77139527800352,0.624775288574061,0.390344161212801,"Detritivore",1,"Forest","None"
"1128","Lindberg_and_Persson_2004",2004,321,"321be",1986,1999,14,1,"Europe","Sweden","Flakaliden",64.116667,19.45,2000,"Arthropoda","Collembola","Poduromorpha","Hypogastruridae","Xenylla","maritima","Xenylla_maritima","Detritivore","NO","YES","2-8","NO",NA,87.5,"Added","NH4NO3",2500,530,4,600,300,0,4,0,0,"FromSE","Tullgren dry funnels","Individuals/m2",0.02,0.02,NA,"Typical Swedish forest with moss and field layer","Forest land","2.85","590",NA,NA,NA,"Y","Y","Kathi",1,1,1,3,"Table 3","N added is the mean of range of 75-100 kg N added; liquid fertilisation. Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02","Treatment",6.25,530,1.56054873037501,600,84.8,4.44029554279786,4.59270190251282,0.335984717380327,0.387433848440178,27.9687480926514,4.21478366851807,0.441666603088379,1.70000004768372,58.1166687011719,51.9249992370605,1.07083332538605,55.0208339691162,1128,1.94200805302231,3.77139527800352,0.624775288574061,0.390344161212801,"Detritivore",1,"Forest","None"
"1129","Lindberg_and_Persson_2004",2004,321,"321bf",1986,1999,14,1,"Europe","Sweden","Flakaliden",64.116667,19.45,2000,"Arthropoda","Collembola","Poduromorpha","Neanuridae","Pseudachorutes","dubius","Pseudachorutes_dubius","Detritivore","NO","YES","2-8","NO",NA,87.5,"Added","NH4NO3",2500,100,4,122,61,50,4,70,35,"FromSE","Tullgren dry funnels","Individuals/m2",0.02,0.02,NA,"Typical Swedish forest with moss and field layer","Forest land","2.85","590",NA,NA,NA,"Y","Y","Kathi",1,1,1,3,"Table 3","N added is the mean of range of 75-100 kg N added; liquid fertilisation. Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02","Treatment",50,100,70,122,2,0.693147180559945,0.634197180559945,0.8621,1.051379205,27.9687480926514,4.21478366851807,0.441666603088379,1.70000004768372,58.1166687011719,51.9249992370605,1.07083332538605,55.0208339691162,1129,1.94200805302231,3.77139527800352,0.624775288574061,0.390344161212801,"Detritivore",1,"Forest","None"
"1130","Lindberg_and_Persson_2004",2004,321,"321bf",1986,1999,14,1,"Europe","Sweden","Flakaliden",64.116667,19.45,2000,"Arthropoda","Collembola","Poduromorpha","Neanuridae","Pseudachorutes","dubius","Pseudachorutes_dubius","Detritivore","NO","YES","2-8","NO",NA,87.5,"Added","NH4NO3",2500,12,4,24,12,50,4,70,35,"FromSE","Tullgren dry funnels","Individuals/m2",0.02,0.02,NA,"Typical Swedish forest with moss and field layer","Forest land","2.85","590",NA,NA,NA,"Y","Y","Kathi",1,1,1,3,"Table 3","N added is the mean of range of 75-100 kg N added; liquid fertilisation. Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02","Treatment",50,12,70,24,0.24,-1.42711635564015,-1.17211635564015,1.49,2.11005,27.9687480926514,4.21478366851807,0.441666603088379,1.70000004768372,58.1166687011719,51.9249992370605,1.07083332538605,55.0208339691162,1130,1.94200805302231,3.77139527800352,0.624775288574061,0.390344161212801,"Detritivore",1,"Forest","None"
"1131","Lindberg_and_Persson_2004",2004,321,"321bg",1986,1999,14,1,"Europe","Sweden","Flakaliden",64.116667,19.45,2000,"Arthropoda","Collembola","Poduromorpha","Neanuridae","Micranurida","pygmaea","Micranurida_pygmaea","Detritivore","NO","YES","2-8","NO",NA,87.5,"Added","NH4NO3",2500,870,4,400,200,1400,4,1420,710,"FromSE","Tullgren dry funnels","Individuals/m2",0.02,0.02,NA,"Typical Swedish forest with moss and field layer","Forest land","2.85","590",NA,NA,NA,"Y","Y","Kathi",1,1,1,3,"Table 3","N added is the mean of range of 75-100 kg N added; liquid fertilisation. Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02","Treatment",1400,870,1420,400,0.621428571428571,-0.475734303954721,-0.577907672905947,0.310041017199587,0.344511772608969,27.9687480926514,4.21478366851807,0.441666603088379,1.70000004768372,58.1166687011719,51.9249992370605,1.07083332538605,55.0208339691162,1131,1.94200805302231,3.77139527800352,0.624775288574061,0.390344161212801,"Detritivore",1,"Forest","None"
"1132","Lindberg_and_Persson_2004",2004,321,"321bg",1986,1999,14,1,"Europe","Sweden","Flakaliden",64.116667,19.45,2000,"Arthropoda","Collembola","Poduromorpha","Neanuridae","Micranurida","pygmaea","Micranurida_pygmaea","Detritivore","NO","YES","2-8","NO",NA,87.5,"Added","NH4NO3",2500,590,4,720,360,1400,4,1420,710,"FromSE","Tullgren dry funnels","Individuals/m2",0.02,0.02,NA,"Typical Swedish forest with moss and field layer","Forest land","2.85","590",NA,NA,NA,"Y","Y","Kathi",1,1,1,3,"Table 3","N added is the mean of range of 75-100 kg N added; liquid fertilisation. Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02","Treatment",1400,590,1420,720,0.421428571428571,-0.864104978703585,-0.806548513284898,0.629500685939415,0.731881211050455,27.9687480926514,4.21478366851807,0.441666603088379,1.70000004768372,58.1166687011719,51.9249992370605,1.07083332538605,55.0208339691162,1132,1.94200805302231,3.77139527800352,0.624775288574061,0.390344161212801,"Detritivore",1,"Forest","None"
"1133","Lindberg_and_Persson_2004",2004,321,"321bh",1986,1999,14,1,"Europe","Sweden","Flakaliden",64.116667,19.45,2000,"Arthropoda","Collembola","Poduromorpha","Neanuridae","Micranurida","forsslundi","Micranurida_forsslundi","Detritivore","NO","YES","2-8","NO",NA,87.5,"Added","NH4NO3",2500,75,4,50,25,110,4,48,24,"FromSE","Tullgren dry funnels","Individuals/m2",0.02,0.02,NA,"Typical Swedish forest with moss and field layer","Forest land","2.85","590",NA,NA,NA,"Y","Y","Kathi",1,1,1,3,"Table 3","N added is the mean of range of 75-100 kg N added; liquid fertilisation. Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02","Treatment",110,75,48,50,0.681818181818182,-0.382992252256106,-0.351238349593112,0.158714416896235,0.166020293763244,27.9687480926514,4.21478366851807,0.441666603088379,1.70000004768372,58.1166687011719,51.9249992370605,1.07083332538605,55.0208339691162,1133,1.94200805302231,3.77139527800352,0.624775288574061,0.390344161212801,"Detritivore",1,"Forest","None"
"1134","Lindberg_and_Persson_2004",2004,321,"321bh",1986,1999,14,1,"Europe","Sweden","Flakaliden",64.116667,19.45,2000,"Arthropoda","Collembola","Poduromorpha","Neanuridae","Micranurida","forsslundi","Micranurida_forsslundi","Detritivore","NO","YES","2-8","NO",NA,87.5,"Added","NH4NO3",2500,0,4,0,0,110,4,48,24,"FromSE","Tullgren dry funnels","Individuals/m2",0.02,0.02,NA,"Typical Swedish forest with moss and field layer","Forest land","2.85","590",NA,NA,NA,"Y","Y","Kathi",1,1,1,3,"Table 3","N added is the mean of range of 75-100 kg N added; liquid fertilisation. Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02","Treatment",110,6.25,48,1.96666238978318,0.0568181818181818,-2.86789890204411,-2.87932371987943,0.072356975899605,0.0737963853525093,27.9687480926514,4.21478366851807,0.441666603088379,1.70000004768372,58.1166687011719,51.9249992370605,1.07083332538605,55.0208339691162,1134,1.94200805302231,3.77139527800352,0.624775288574061,0.390344161212801,"Detritivore",1,"Forest","None"
"1135","Lindberg_and_Persson_2004",2004,321,"321bi",1986,1999,14,1,"Europe","Sweden","Flakaliden",64.116667,19.45,2000,"Arthropoda","Collembola","Poduromorpha","Hypogastruridae","Willemia","anophthalma","Willemia_anophthalma","Detritivore","NO","YES","2-8","NO",NA,87.5,"Added","NH4NO3",2500,2800,4,1880,940,2600,4,1360,680,"FromSE","Tullgren dry funnels","Individuals/m2",0.02,0.02,NA,"Typical Swedish forest with moss and field layer","Forest land","2.85","590",NA,NA,NA,"Y","Y","Kathi",1,1,1,3,"Table 3","N added is the mean of range of 75-100 kg N added; liquid fertilisation. Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02","Treatment",2600,2800,1360,1880,1.07692307692308,0.0741079721537218,0.0962588295380957,0.181106448496558,0.18979699540118,27.9687480926514,4.21478366851807,0.441666603088379,1.70000004768372,58.1166687011719,51.9249992370605,1.07083332538605,55.0208339691162,1135,1.94200805302231,3.77139527800352,0.624775288574061,0.390344161212801,"Detritivore",1,"Forest","None"
"1136","Lindberg_and_Persson_2004",2004,321,"321bi",1986,1999,14,1,"Europe","Sweden","Flakaliden",64.116667,19.45,2000,"Arthropoda","Collembola","Poduromorpha","Hypogastruridae","Willemia","anophthalma","Willemia_anophthalma","Detritivore","NO","YES","2-8","NO",NA,87.5,"Added","NH4NO3",2500,710,4,300,150,2600,4,1360,680,"FromSE","Tullgren dry funnels","Individuals/m2",0.02,0.02,NA,"Typical Swedish forest with moss and field layer","Forest land","2.85","590",NA,NA,NA,"Y","Y","Kathi",1,1,1,3,"Table 3","N added is the mean of range of 75-100 kg N added; liquid fertilisation. Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02","Treatment",2600,710,1360,300,0.273076923076923,-1.29800175397421,-1.30988593681104,0.113036368054145,0.116371906981563,27.9687480926514,4.21478366851807,0.441666603088379,1.70000004768372,58.1166687011719,51.9249992370605,1.07083332538605,55.0208339691162,1136,1.94200805302231,3.77139527800352,0.624775288574061,0.390344161212801,"Detritivore",1,"Forest","None"
"1137","Lindberg_and_Persson_2004",2004,321,"321bj",1986,1999,14,1,"Europe","Sweden","Flakaliden",64.116667,19.45,2000,"Arthropoda","Collembola","Poduromorpha","Onychiuridae","Protaphorura","pseudovanderdrifti","Protaphorura_pseudovanderdrifti","Detritivore","NO","YES","2-8","NO",NA,87.5,"Added","NH4NO3",2500,3900,4,1760,880,1300,4,640,320,"FromSE","Tullgren dry funnels","Individuals/m2",0.02,0.02,NA,"Typical Swedish forest with moss and field layer","Forest land","2.85","590",NA,NA,NA,"Y","Y","Kathi",1,1,1,3,"Table 3","N added is the mean of range of 75-100 kg N added; liquid fertilisation. Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02","Treatment",1300,3900,640,1760,3,1.09861228866811,1.09377336690611,0.111505588428665,0.11463737765519,27.9687480926514,4.21478366851807,0.441666603088379,1.70000004768372,58.1166687011719,51.9249992370605,1.07083332538605,55.0208339691162,1137,1.94200805302231,3.77139527800352,0.624775288574061,0.390344161212801,"Detritivore",1,"Forest","None"
"1138","Lindberg_and_Persson_2004",2004,321,"321bj",1986,1999,14,1,"Europe","Sweden","Flakaliden",64.116667,19.45,2000,"Arthropoda","Collembola","Poduromorpha","Onychiuridae","Protaphorura","pseudovanderdrifti","Protaphorura_pseudovanderdrifti","Detritivore","NO","YES","2-8","NO",NA,87.5,"Added","NH4NO3",2500,2500,4,600,300,1300,4,640,320,"FromSE","Tullgren dry funnels","Individuals/m2",0.02,0.02,NA,"Typical Swedish forest with moss and field layer","Forest land","2.85","590",NA,NA,NA,"Y","Y","Kathi",1,1,1,3,"Table 3","N added is the mean of range of 75-100 kg N added; liquid fertilisation. Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02","Treatment",1300,2500,640,600,1.92307692307692,0.653926467406664,0.630830609418498,0.0749917159763314,0.0769310739988096,27.9687480926514,4.21478366851807,0.441666603088379,1.70000004768372,58.1166687011719,51.9249992370605,1.07083332538605,55.0208339691162,1138,1.94200805302231,3.77139527800352,0.624775288574061,0.390344161212801,"Detritivore",1,"Forest","None"
"1139","Lindberg_and_Persson_2004",2004,321,"321bk",1986,1999,14,1,"Europe","Sweden","Flakaliden",64.116667,19.45,2000,"Arthropoda","Collembola","Poduromorpha","Onychiuridae","Oligaphorura","absoloni","Oligaphorura_absoloni","Detritivore","NO","YES","2-8","NO",NA,87.5,"Added","NH4NO3",2500,13300,4,9200,4600,2600,4,1360,680,"FromSE","Tullgren dry funnels","Individuals/m2",0.02,0.02,NA,"Typical Swedish forest with moss and field layer","Forest land","2.85","590",NA,NA,NA,"Y","Y","Kathi",1,1,1,3,"Table 3","N added is the mean of range of 75-100 kg N added; liquid fertilisation. Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02","Treatment",2600,13300,1360,9200,5.11538461538461,1.63225259020027,1.65786258885888,0.188024731045035,0.197518927947468,27.9687480926514,4.21478366851807,0.441666603088379,1.70000004768372,58.1166687011719,51.9249992370605,1.07083332538605,55.0208339691162,1139,1.94200805302231,3.77139527800352,0.624775288574061,0.390344161212801,"Detritivore",1,"Forest","None"
"1140","Lindberg_and_Persson_2004",2004,321,"321bk",1986,1999,14,1,"Europe","Sweden","Flakaliden",64.116667,19.45,2000,"Arthropoda","Collembola","Poduromorpha","Onychiuridae","Oligaphorura","absoloni","Oligaphorura_absoloni","Detritivore","NO","YES","2-8","NO",NA,87.5,"Added","NH4NO3",2500,5200,4,2600,1300,2600,4,1360,680,"FromSE","Tullgren dry funnels","Individuals/m2",0.02,0.02,NA,"Typical Swedish forest with moss and field layer","Forest land","2.85","590",NA,NA,NA,"Y","Y","Kathi",1,1,1,3,"Table 3","N added is the mean of range of 75-100 kg N added; liquid fertilisation. Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02","Treatment",2600,5200,1360,2600,2,0.693147180559945,0.690195997127993,0.130902366863905,0.135194933760197,27.9687480926514,4.21478366851807,0.441666603088379,1.70000004768372,58.1166687011719,51.9249992370605,1.07083332538605,55.0208339691162,1140,1.94200805302231,3.77139527800352,0.624775288574061,0.390344161212801,"Detritivore",1,"Forest","None"
"1141","Lindberg_and_Persson_2004",2004,321,"321bl",1986,1999,14,1,"Europe","Sweden","Flakaliden",64.116667,19.45,2000,"Arthropoda","Collembola","Poduromorpha","Tullbergiidae","Mesaphorura","tenuisensillata","Mesaphorura_tenuisensillata","Detritivore","NO","YES","2-8","NO",NA,87.5,"Added","NH4NO3",2500,15400,4,6400,3200,6100,4,1960,980,"FromSE","Tullgren dry funnels","Individuals/m2",0.02,0.02,NA,"Typical Swedish forest with moss and field layer","Forest land","2.85","590",NA,NA,NA,"Y","Y","Kathi",1,1,1,3,"Table 3","N added is the mean of range of 75-100 kg N added; liquid fertilisation. Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02","Treatment",6100,15400,1960,6400,2.52459016393443,0.926078738240318,0.934762406021142,0.0689878676766715,0.0702531052344427,27.9687480926514,4.21478366851807,0.441666603088379,1.70000004768372,58.1166687011719,51.9249992370605,1.07083332538605,55.0208339691162,1141,1.94200805302231,3.77139527800352,0.624775288574061,0.390344161212801,"Detritivore",1,"Forest","None"
"1142","Lindberg_and_Persson_2004",2004,321,"321bl",1986,1999,14,1,"Europe","Sweden","Flakaliden",64.116667,19.45,2000,"Arthropoda","Collembola","Poduromorpha","Tullbergiidae","Mesaphorura","tenuisensillata","Mesaphorura_tenuisensillata","Detritivore","NO","YES","2-8","NO",NA,87.5,"Added","NH4NO3",2500,4100,4,2400,1200,6100,4,1960,980,"FromSE","Tullgren dry funnels","Individuals/m2",0.02,0.02,NA,"Typical Swedish forest with moss and field layer","Forest land","2.85","590",NA,NA,NA,"Y","Y","Kathi",1,1,1,3,"Table 3","N added is the mean of range of 75-100 kg N added; liquid fertilisation. Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02","Treatment",6100,4100,1960,2400,0.672131147540984,-0.397301797469004,-0.367375282669086,0.111473561714858,0.115475746743277,27.9687480926514,4.21478366851807,0.441666603088379,1.70000004768372,58.1166687011719,51.9249992370605,1.07083332538605,55.0208339691162,1142,1.94200805302231,3.77139527800352,0.624775288574061,0.390344161212801,"Detritivore",1,"Forest","None"
"1143","Lindberg_and_Persson_2004",2004,321,"321bm",1986,1999,14,1,"Europe","Sweden","Flakaliden",64.116667,19.45,2000,"Arthropoda","Collembola","Poduromorpha","Isotomidae","Anurophorus","septentrionalis","Anurophorus_septentrionalis","Detritivore","NO","YES","2-8","NO",NA,87.5,"Added","NH4NO3",2500,130,4,28,14,12,4,24,12,"FromSE","Tullgren dry funnels","Individuals/m2",0.02,0.02,NA,"Typical Swedish forest with moss and field layer","Forest land","2.85","590",NA,NA,NA,"Y","Y","Kathi",1,1,1,3,"Table 3","N added is the mean of range of 75-100 kg N added; liquid fertilisation. Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02","Treatment",12,130,24,28,10.8333333333333,2.38262780066758,1.88842661723563,1.01159763313609,1.51166488568327,27.9687480926514,4.21478366851807,0.441666603088379,1.70000004768372,58.1166687011719,51.9249992370605,1.07083332538605,55.0208339691162,1143,1.94200805302231,3.77139527800352,0.624775288574061,0.390344161212801,"Detritivore",1,"Forest","None"
"1144","Lindberg_and_Persson_2004",2004,321,"321bm",1986,1999,14,1,"Europe","Sweden","Flakaliden",64.116667,19.45,2000,"Arthropoda","Collembola","Poduromorpha","Isotomidae","Anurophorus","septentrionalis","Anurophorus_septentrionalis","Detritivore","NO","YES","2-8","NO",NA,87.5,"Added","NH4NO3",2500,480,4,300,150,12,4,24,12,"FromSE","Tullgren dry funnels","Individuals/m2",0.02,0.02,NA,"Typical Swedish forest with moss and field layer","Forest land","2.85","590",NA,NA,NA,"Y","Y","Kathi",1,1,1,3,"Table 3","N added is the mean of range of 75-100 kg N added; liquid fertilisation. Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02","Treatment",12,480,24,300,40,3.68887945411394,3.23770757911394,1.09765625,1.60242462158203,27.9687480926514,4.21478366851807,0.441666603088379,1.70000004768372,58.1166687011719,51.9249992370605,1.07083332538605,55.0208339691162,1144,1.94200805302231,3.77139527800352,0.624775288574061,0.390344161212801,"Detritivore",1,"Forest","None"
"1145","Lindberg_and_Persson_2004",2004,321,"321bn",1986,1999,14,1,"Europe","Sweden","Flakaliden",64.116667,19.45,2000,"Arthropoda","Collembola","Poduromorpha","Isotomidae","Pseudanurophorus","binoculatus","Pseudanurophorus_binoculatus","Detritivore","NO","YES","2-8","NO",NA,87.5,"Added","NH4NO3",2500,3000,4,3400,1700,5600,4,3200,1600,"FromSE","Tullgren dry funnels","Individuals/m2",0.02,0.02,NA,"Typical Swedish forest with moss and field layer","Forest land","2.85","590",NA,NA,NA,"Y","Y","Kathi",1,1,1,3,"Table 3","N added is the mean of range of 75-100 kg N added; liquid fertilisation. Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02","Treatment",5600,3000,3200,3400,0.535714285714286,-0.624154309072994,-0.50441508004805,0.402743764172336,0.457631882034749,27.9687480926514,4.21478366851807,0.441666603088379,1.70000004768372,58.1166687011719,51.9249992370605,1.07083332538605,55.0208339691162,1145,1.94200805302231,3.77139527800352,0.624775288574061,0.390344161212801,"Detritivore",1,"Forest","None"
"1146","Lindberg_and_Persson_2004",2004,321,"321bn",1986,1999,14,1,"Europe","Sweden","Flakaliden",64.116667,19.45,2000,"Arthropoda","Collembola","Poduromorpha","Isotomidae","Pseudanurophorus","binoculatus","Pseudanurophorus_binoculatus","Detritivore","NO","YES","2-8","NO",NA,87.5,"Added","NH4NO3",2500,88,4,144,72,5600,4,3200,1600,"FromSE","Tullgren dry funnels","Individuals/m2",0.02,0.02,NA,"Typical Swedish forest with moss and field layer","Forest land","2.85","590",NA,NA,NA,"Y","Y","Kathi",1,1,1,3,"Table 3","N added is the mean of range of 75-100 kg N added; liquid fertilisation. Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02","Treatment",5600,88,3200,144,0.0157142857142857,-4.15318506224503,-3.85929064497399,0.75105414066453,0.978448649719949,27.9687480926514,4.21478366851807,0.441666603088379,1.70000004768372,58.1166687011719,51.9249992370605,1.07083332538605,55.0208339691162,1146,1.94200805302231,3.77139527800352,0.624775288574061,0.390344161212801,"Detritivore",1,"Forest","None"
"1147","Lindberg_and_Persson_2004",2004,321,"321bo",1986,1999,14,1,"Europe","Sweden","Flakaliden",64.116667,19.45,2000,"Arthropoda","Collembola","Poduromorpha","Isotomidae","Folsomia",NA,NA,"Detritivore","NO","YES","2-8","NO",NA,87.5,"Added","NH4NO3",2500,18100,4,7400,3700,6900,4,4400,2200,"FromSE","Tullgren dry funnels","Individuals/m2",0.02,0.02,NA,"Typical Swedish forest with moss and field layer","Forest land","2.85","590",NA,NA,NA,"Y","Y","Kathi",1,1,1,3,"Table 3","N added is the mean of range of 75-100 kg N added; liquid fertilisation. Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02","Treatment",6900,18100,4400,7400,2.6231884057971,0.964390526668566,0.934454614645777,0.143446806494223,0.149487211896207,27.9687480926514,4.21478366851807,0.441666603088379,1.70000004768372,58.1166687011719,51.9249992370605,1.07083332538605,55.0208339691162,1147,1.94200805302231,3.77139527800352,0.624775288574061,0.390344161212801,"Detritivore",1,"Forest","None"
"1148","Lindberg_and_Persson_2004",2004,321,"321bo",1986,1999,14,1,"Europe","Sweden","Flakaliden",64.116667,19.45,2000,"Arthropoda","Collembola","Poduromorpha","Isotomidae","Folsomia",NA,NA,"Detritivore","NO","YES","2-8","NO",NA,87.5,"Added","NH4NO3",2500,5900,4,3600,1800,6900,4,4400,2200,"FromSE","Tullgren dry funnels","Individuals/m2",0.02,0.02,NA,"Typical Swedish forest with moss and field layer","Forest land","2.85","590",NA,NA,NA,"Y","Y","Kathi",1,1,1,3,"Table 3","N added is the mean of range of 75-100 kg N added; liquid fertilisation. Two subsamples of 100cm2 were taken, so the scaling factor for the 0s is 200cm2 to m2=0.02","Treatment",6900,5900,4400,3600,0.855072463768116,-0.15656906069154,-0.160860367277941,0.194736017367,0.204234961794208,27.9687480926514,4.21478366851807,0.441666603088379,1.70000004768372,58.1166687011719,51.9249992370605,1.07083332538605,55.0208339691162,1148,1.94200805302231,3.77139527800352,0.624775288574061,0.390344161212801,"Detritivore",1,"Forest","None"
