"Source","Source_Year","Study","Control_ID","Study_Year_Initial","Study_Year_Final","Duration_Years","Collection_Periods","Continent","Country","Site_Name","Latitude","Longitude","Location_Uncertainty","Phylum","Class","Order","Family","Feeding_Guild","Aggregated_Study","Soil_Fauna","Soil_Depth","Pest","Nitrogen_Deposited","Nitrogen_Added","N_Added_Deposited","Fertilizer_Type","Plot_Size","Treatment_Mean","Treatment_N","Treatment_SD","Treatment_SE","Control_Mean","Control_N","Control_SD","Control_SE","SD_Estimated","Sampling_Method","Unit_Measurement","Treatment_ScalingConstant","Control_ScalingConstant","Biome","Vegetation_Type","Land_Use_Described","MAT","MAP","pH","P","K","Checked","Finished","Reviewer","Study_Quality_1","Study_Quality_2","Study_Quality_3","Study_Quality_Total","Data_Retrieved_From","Notes","X","ControlYN","Control_MeanCorrected","Treatment_MeanCorrected","Control_SDCorrected","Treatment_SDCorrected","Ratio","logRR_uncorrected","logRR","VAR_uncorrected","VAR","CEC","Ndep_1984_2015","CRU_MAT_Initial","CRU_MAT_Final","CRU_MAP_Initial","CRU_MAP_Final","CRU_MAT_mean","CRU_MAP_mean"
"Li_et_al_2019",2019,18,"18a",2007,2015,9,3,"Asia","China","Sichuan",29.7,103.233333,0,"Arthropoda",NA,NA,NA,"Unknown","YES","NO","0-15","NO","",300,"Added","NH4NO3",9,2,3,1.04,0.6,3.66,3,1.53,0.88,"FromSource","Tullgren funnel 48h","Individuals",NA,NA,NA,"Plantation of Pleioblastus amarus","Plantation of Pleioblastus amarus","6.6-25.7","1489.8","4.6",NA,NA,"Y","Y","Fiona",1,1,1,3,"Figure 2","Each study indicate difference time",NA,"Treatment",3.66,2,1.53,1.04,0.546448087431694,-0.60431596685333,-0.588374535338504,0.148383803637015,0.154142371171204,24.3878135681152,21.2148532867432,14.9833335876465,15.1999998092651,91.375,105.091667175293,15.0916666984558,98.2333335876465
"Cheng_et_al_2017",2017,19,"19a",2011,2015,5,2,"Asia","China","Inner_Mongolia_Steppe",44.166667,116.466667,0,"Arthropoda",NA,NA,NA,"Herbivore","YES","NO",NA,"NO","",25,"Added","CO(NH2)2",NA,2.4,5,1.52,0.68,2.8,5,1.61,0.72,"FromSource","Pitfall traps","Individuals",NA,NA,NA,"Grassland steppe","Experimental grassland in Inner Mongolia","-1.1-0.2","280-345","8.55",NA,NA,"Y","Y","Fiona",1,1,1,3,"Figure 3","Each study indicate difference time; data extacted using Digitizeit",NA,"Treatment",2.8,2.4,1.61,1.52,0.857142857142857,-0.154150679827258,-0.147102068716147,0.146347222222222,0.151751282503858,19.6707782745361,7.92751121520996,2.38333320617676,3.13333344459534,19.9833335876465,23.4750003814697,2.75833332538605,21.7291669845581
"Cheng_et_al_2017",2017,19,"19a",2011,2015,5,2,"Asia","China","Inner_Mongolia_Steppe",44.166667,116.466667,0,"Arthropoda",NA,NA,NA,"Herbivore","YES","NO",NA,"NO","",50,"Added","CO(NH2)2",NA,1.6,5,0.56,0.25,2.8,5,1.61,0.72,"FromSource","Pitfall traps","Individuals",NA,NA,NA,"Grassland steppe","Experimental grassland in Inner Mongolia","-1.1-0.2","280-345","8.52",NA,NA,"Y","Y","Fiona",1,1,1,3,"Figure 3","Each study indicate difference time; data extacted using Digitizeit",NA,"Treatment",2.8,1.6,1.61,0.56,0.571428571428572,-0.559615787935423,-0.580428287935423,0.090625,0.0931113828125,19.6707782745361,7.92751121520996,2.38333320617676,3.13333344459534,19.9833335876465,23.4750003814697,2.75833332538605,21.7291669845581
"Cheng_et_al_2017",2017,19,"19a",2011,2015,5,2,"Asia","China","Inner_Mongolia_Steppe",44.166667,116.466667,0,"Arthropoda",NA,NA,NA,"Herbivore","YES","NO",NA,"NO","",100,"Added","CO(NH2)2",NA,2.4,5,0.52,0.23,2.8,5,1.61,0.72,"FromSource","Pitfall traps","Individuals",NA,NA,NA,"Grassland steppe","Experimental grassland in Inner Mongolia","-1.1-0.2","280-345","8.42",NA,NA,"Y","Y","Fiona",1,1,1,3,"Figure 3","Each study indicate difference time; data extacted using Digitizeit",NA,"Treatment",2.8,2.4,1.61,0.52,0.857142857142857,-0.154150679827258,-0.182518735382814,0.0755138888888889,0.0777442223186729,19.6707782745361,7.92751121520996,2.38333320617676,3.13333344459534,19.9833335876465,23.4750003814697,2.75833332538605,21.7291669845581
"Cheng_et_al_2017",2017,20,"20a",2011,2015,5,2,"Asia","China","Inner_Mongolia_Steppe",44.166667,116.466667,0,"Arthropoda",NA,NA,NA,"Herbivore","YES","NO",NA,"NO","",25,"Added","CO(NH2)2",NA,2.79,5,1.61,0.72,2.62,5,0.84,0.37,"FromSource","Pitfall traps","Individuals",NA,NA,NA,"Grassland steppe","Experimental grassland in Inner Mongolia","-1.1-0.2","280-345","8.55",NA,NA,"Y","Y","Fiona",1,1,1,3,"Figure 3","Each study indicate difference time; data extacted using Digitizeit",NA,"Treatment",2.62,2.79,0.84,1.61,1.06488549618321,0.0628672780602688,0.0858880887094275,0.0871581063516358,0.089587197950281,19.6707782745361,7.92751121520996,2.38333320617676,3.13333344459534,19.9833335876465,23.4750003814697,2.75833332538605,21.7291669845581
"Cheng_et_al_2017",2017,20,"20a",2011,2015,5,2,"Asia","China","Inner_Mongolia_Steppe",44.166667,116.466667,0,"Arthropoda",NA,NA,NA,"Herbivore","YES","NO",NA,"NO","",50,"Added","CO(NH2)2",NA,2.56,5,0.94,0.42,2.62,5,0.84,0.37,"FromSource","Pitfall traps","Individuals",NA,NA,NA,"Grassland steppe","Experimental grassland in Inner Mongolia","-1.1-0.2","280-345","8.52",NA,NA,"Y","Y","Fiona",1,1,1,3,"Figure 3","Each study indicate difference time; data extacted using Digitizeit",NA,"Treatment",2.62,2.56,0.84,0.94,0.977099236641221,-0.0231670592815344,-0.0199635145292391,0.0475235745579093,0.0480984597915795,19.6707782745361,7.92751121520996,2.38333320617676,3.13333344459534,19.9833335876465,23.4750003814697,2.75833332538605,21.7291669845581
"Cheng_et_al_2017",2017,20,"20a",2011,2015,5,2,"Asia","China","Inner_Mongolia_Steppe",44.166667,116.466667,0,"Arthropoda",NA,NA,NA,"Herbivore","YES","NO",NA,"NO","",100,"Added","CO(NH2)2",NA,3.6,5,0.87,0.39,2.62,5,0.84,0.37,"FromSource","Pitfall traps","Individuals",NA,NA,NA,"Grassland steppe","Experimental grassland in Inner Mongolia","-1.1-0.2","280-345","8.42",NA,NA,"Y","Y","Fiona",1,1,1,3,"Figure 3","Each study indicate difference time; data extacted using Digitizeit",NA,"Treatment",2.62,3.6,0.84,0.87,1.37404580152672,0.317759527689059,0.313320684203507,0.0322387980822148,0.0325183364391505,19.6707782745361,7.92751121520996,2.38333320617676,3.13333344459534,19.9833335876465,23.4750003814697,2.75833332538605,21.7291669845581
"Cheng_et_al_2017",2017,19,"19b",2011,2015,5,2,"Asia","China","Inner_Mongolia_Steppe",44.166667,116.466667,0,"Arthropoda",NA,NA,NA,"Predator","YES","NO",NA,"NO","",25,"Added","CO(NH2)2",NA,3.4,5,1.16,0.52,3,5,1.24,0.56,"FromSource","Pitfall traps","Individuals",NA,NA,NA,"Grassland steppe","Experimental grassland in Inner Mongolia","-1.1-0.2","280-345","8.55",NA,NA,"Y","Y","Fiona",1,1,1,3,"Figure 3","Each study indicate difference time; data extacted using Digitizeit",NA,"Treatment",3,3.4,1.24,1.16,1.13333333333333,0.125163142954006,0.119718836917866,0.0574491657054979,0.0583039078337775,19.6707782745361,7.92751121520996,2.38333320617676,3.13333344459534,19.9833335876465,23.4750003814697,2.75833332538605,21.7291669845581
"Cheng_et_al_2017",2017,19,"19b",2011,2015,5,2,"Asia","China","Inner_Mongolia_Steppe",44.166667,116.466667,0,"Arthropoda",NA,NA,NA,"Predator","YES","NO",NA,"NO","",50,"Added","CO(NH2)2",NA,3.4,5,0.54,0.24,3,5,1.24,0.56,"FromSource","Pitfall traps","Individuals",NA,NA,NA,"Grassland steppe","Experimental grassland in Inner Mongolia","-1.1-0.2","280-345","8.52",NA,NA,"Y","Y","Fiona",1,1,1,3,"Figure 3","Each study indicate difference time; data extacted using Digitizeit",NA,"Treatment",3,3.4,1.24,0.54,1.13333333333333,0.125163142954006,0.110601189859043,0.0392138715878508,0.0398103539970179,19.6707782745361,7.92751121520996,2.38333320617676,3.13333344459534,19.9833335876465,23.4750003814697,2.75833332538605,21.7291669845581
"Cheng_et_al_2017",2017,19,"19b",2011,2015,5,2,"Asia","China","Inner_Mongolia_Steppe",44.166667,116.466667,0,"Arthropoda",NA,NA,NA,"Predator","YES","NO",NA,"NO","",100,"Added","CO(NH2)2",NA,2.8,5,1.27,0.57,3,5,1.24,0.56,"FromSource","Pitfall traps","Individuals",NA,NA,NA,"Grassland steppe","Experimental grassland in Inner Mongolia","-1.1-0.2","280-345","8.42",NA,NA,"Y","Y","Fiona",1,1,1,3,"Figure 3","Each study indicate difference time; data extacted using Digitizeit",NA,"Treatment",3,2.8,1.24,1.27,0.933333333333333,-0.0689928714869516,-0.0655046118497633,0.0753142970521542,0.0767445258425657,19.6707782745361,7.92751121520996,2.38333320617676,3.13333344459534,19.9833335876465,23.4750003814697,2.75833332538605,21.7291669845581
"Cheng_et_al_2017",2017,20,"20b",2011,2015,5,2,"Asia","China","Inner_Mongolia_Steppe",44.166667,116.466667,0,"Arthropoda",NA,NA,NA,"Predator","YES","NO",NA,"NO","",25,"Added","CO(NH2)2",NA,2,5,0.99,0.44,2,5,0.8,2,"FromSource","Pitfall traps","Individuals",NA,NA,NA,"Grassland steppe","Experimental grassland in Inner Mongolia","-1.1-0.2","280-345","8.55",NA,NA,"Y","Y","Fiona",1,1,1,3,"Figure 3","Each study indicate difference time; data extacted using Digitizeit",NA,"Treatment",2,2,0.8,0.99,1,0,0.0085025,0.081005,0.0827177450125,19.6707782745361,7.92751121520996,2.38333320617676,3.13333344459534,19.9833335876465,23.4750003814697,2.75833332538605,21.7291669845581
"Cheng_et_al_2017",2017,20,"20b",2011,2015,5,2,"Asia","China","Inner_Mongolia_Steppe",44.166667,116.466667,0,"Arthropoda",NA,NA,NA,"Predator","YES","NO",NA,"NO","",50,"Added","CO(NH2)2",NA,1.4,5,0.84,0.38,2,5,0.8,2,"FromSource","Pitfall traps","Individuals",NA,NA,NA,"Grassland steppe","Experimental grassland in Inner Mongolia","-1.1-0.2","280-345","8.52",NA,NA,"Y","Y","Fiona",1,1,1,3,"Figure 3","Each study indicate difference time; data extacted using Digitizeit",NA,"Treatment",2,1.4,0.8,0.84,0.7,-0.356674943938732,-0.336674943938732,0.104,0.107104,19.6707782745361,7.92751121520996,2.38333320617676,3.13333344459534,19.9833335876465,23.4750003814697,2.75833332538605,21.7291669845581
"Cheng_et_al_2017",2017,20,"20b",2011,2015,5,2,"Asia","China","Inner_Mongolia_Steppe",44.166667,116.466667,0,"Arthropoda",NA,NA,NA,"Predator","YES","NO",NA,"NO","",100,"Added","CO(NH2)2",NA,1,5,0.96,0.43,2,5,0.8,2,"FromSource","Pitfall traps","Individuals",NA,NA,NA,"Grassland steppe","Experimental grassland in Inner Mongolia","-1.1-0.2","280-345","8.42",NA,NA,"Y","Y","Fiona",1,1,1,3,"Figure 3","Each study indicate difference time; data extacted using Digitizeit",NA,"Treatment",2,1,0.8,0.96,0.5,-0.693147180559945,-0.616987180559945,0.21632,0.2338189312,19.6707782745361,7.92751121520996,2.38333320617676,3.13333344459534,19.9833335876465,23.4750003814697,2.75833332538605,21.7291669845581
"Cheng_et_al_2017",2017,19,"19c",2011,2015,5,2,"Asia","China","Inner_Mongolia_Steppe",44.166667,116.466667,0,"Arthropoda",NA,NA,NA,"Omnivore","YES","NO",NA,"NO","",25,"Added","CO(NH2)2",NA,0.8,5,1.1,0.49,1,5,1,0.45,"FromSource","Pitfall traps","Individuals",NA,NA,NA,"Grassland steppe","Experimental grassland in Inner Mongolia","-1.1-0.2","280-345","8.55",NA,NA,"Y","Y","Fiona",1,1,1,3,"Figure 3","Each study indicate difference time; data extacted using Digitizeit",NA,"Treatment",1,0.8,1,1.1,0.8,-0.22314355131421,-0.13408105131421,0.578125,0.6696142578125,19.6707782745361,7.92751121520996,2.38333320617676,3.13333344459534,19.9833335876465,23.4750003814697,2.75833332538605,21.7291669845581
"Cheng_et_al_2017",2017,19,"19c",2011,2015,5,2,"Asia","China","Inner_Mongolia_Steppe",44.166667,116.466667,0,"Arthropoda",NA,NA,NA,"Omnivore","YES","NO",NA,"NO","",50,"Added","CO(NH2)2",NA,1,5,0.71,0.32,1,5,1,0.45,"FromSource","Pitfall traps","Individuals",NA,NA,NA,"Grassland steppe","Experimental grassland in Inner Mongolia","-1.1-0.2","280-345","8.52",NA,NA,"Y","Y","Fiona",1,1,1,3,"Figure 3","Each study indicate difference time; data extacted using Digitizeit",NA,"Treatment",1,1,1,0.71,1,0,-0.04959,0.30082,0.3259023362,19.6707782745361,7.92751121520996,2.38333320617676,3.13333344459534,19.9833335876465,23.4750003814697,2.75833332538605,21.7291669845581
"Cheng_et_al_2017",2017,19,"19c",2011,2015,5,2,"Asia","China","Inner_Mongolia_Steppe",44.166667,116.466667,0,"Arthropoda",NA,NA,NA,"Omnivore","YES","NO",NA,"NO","",100,"Added","CO(NH2)2",NA,0.8,5,0.44,0.2,1,5,1,0.45,"FromSource","Pitfall traps","Individuals",NA,NA,NA,"Grassland steppe","Experimental grassland in Inner Mongolia","-1.1-0.2","280-345","8.42",NA,NA,"Y","Y","Fiona",1,1,1,3,"Figure 3","Each study indicate difference time; data extacted using Digitizeit",NA,"Treatment",1,0.8,1,0.44,0.8,-0.22314355131421,-0.29289355131421,0.2605,0.282330125,19.6707782745361,7.92751121520996,2.38333320617676,3.13333344459534,19.9833335876465,23.4750003814697,2.75833332538605,21.7291669845581
"Cheng_et_al_2017",2017,20,"20c",2011,2015,5,2,"Asia","China","Inner_Mongolia_Steppe",44.166667,116.466667,0,"Arthropoda",NA,NA,NA,"Omnivore","YES","NO",NA,"NO","",25,"Added","CO(NH2)2",NA,0.8,5,0.86,0.38,0.8,5,0.86,0.38,"FromSource","Pitfall traps","Individuals",NA,NA,NA,"Grassland steppe","Experimental grassland in Inner Mongolia","-1.1-0.2","280-345","8.55",NA,NA,"Y","Y","Fiona",1,1,1,3,"Figure 3","Each study indicate difference time; data extacted using Digitizeit",NA,"Treatment",0.8,0.8,0.86,0.86,1,0,0,0.46225,0.515668765625,19.6707782745361,7.92751121520996,2.38333320617676,3.13333344459534,19.9833335876465,23.4750003814697,2.75833332538605,21.7291669845581
"Cheng_et_al_2017",2017,20,"20c",2011,2015,5,2,"Asia","China","Inner_Mongolia_Steppe",44.166667,116.466667,0,"Arthropoda",NA,NA,NA,"Omnivore","YES","NO",NA,"NO","",50,"Added","CO(NH2)2",NA,1.25,5,0.56,0.25,0.8,5,0.86,0.38,"FromSource","Pitfall traps","Individuals",NA,NA,NA,"Grassland steppe","Experimental grassland in Inner Mongolia","-1.1-0.2","280-345","8.52",NA,NA,"Y","Y","Fiona",1,1,1,3,"Figure 3","Each study indicate difference time; data extacted using Digitizeit",NA,"Treatment",0.8,1.25,0.86,0.56,1.5625,0.44628710262842,0.35079500262842,0.2712658,0.29878082472482,19.6707782745361,7.92751121520996,2.38333320617676,3.13333344459534,19.9833335876465,23.4750003814697,2.75833332538605,21.7291669845581
"Cheng_et_al_2017",2017,20,"20c",2011,2015,5,2,"Asia","China","Inner_Mongolia_Steppe",44.166667,116.466667,0,"Arthropoda",NA,NA,NA,"Omnivore","YES","NO",NA,"NO","",100,"Added","CO(NH2)2",NA,0.6,5,0.88,0.4,0.8,5,0.86,0.38,"FromSource","Pitfall traps","Individuals",NA,NA,NA,"Grassland steppe","Experimental grassland in Inner Mongolia","-1.1-0.2","280-345","8.42",NA,NA,"Y","Y","Fiona",1,1,1,3,"Figure 3","Each study indicate difference time; data extacted using Digitizeit",NA,"Treatment",0.8,0.6,0.86,0.88,0.75,-0.287682072451781,-0.18813346134067,0.661347222222222,0.780602185281636,19.6707782745361,7.92751121520996,2.38333320617676,3.13333344459534,19.9833335876465,23.4750003814697,2.75833332538605,21.7291669845581
"Cheng_et_al_2017",2017,19,"19d",2011,2015,5,2,"Asia","China","Inner_Mongolia_Steppe",44.166667,116.466667,0,"Arthropoda",NA,NA,NA,"Detritivore","YES","NO",NA,"NO","",25,"Added","CO(NH2)2",NA,1.78,5,1.53,0.68,1.8,5,0.44,0.2,"FromSource","Pitfall traps","Individuals",NA,NA,NA,"Grassland steppe","Experimental grassland in Inner Mongolia","-1.1-0.2","280-345","8.55",NA,NA,"Y","Y","Fiona",1,1,1,3,"Figure 3","Each study indicate difference time; data extacted using Digitizeit",NA,"Treatment",1.8,1.78,0.44,1.53,0.988888888888889,-0.0111733005981252,0.0567341075885828,0.159716050941317,0.170704771260026,19.6707782745361,7.92751121520996,2.38333320617676,3.13333344459534,19.9833335876465,23.4750003814697,2.75833332538605,21.7291669845581
"Cheng_et_al_2017",2017,19,"19d",2011,2015,5,2,"Asia","China","Inner_Mongolia_Steppe",44.166667,116.466667,0,"Arthropoda",NA,NA,NA,"Detritivore","YES","NO",NA,"NO","",50,"Added","CO(NH2)2",NA,2,5,0.72,0.32,1.8,5,0.44,0.2,"FromSource","Pitfall traps","Individuals",NA,NA,NA,"Grassland steppe","Experimental grassland in Inner Mongolia","-1.1-0.2","280-345","8.52",NA,NA,"Y","Y","Fiona",1,1,1,3,"Figure 3","Each study indicate difference time; data extacted using Digitizeit",NA,"Treatment",1.8,2,0.44,0.72,1.11111111111111,0.105360515657826,0.112345207015851,0.0378706172839506,0.0382779491106843,19.6707782745361,7.92751121520996,2.38333320617676,3.13333344459534,19.9833335876465,23.4750003814697,2.75833332538605,21.7291669845581
"Cheng_et_al_2017",2017,19,"19d",2011,2015,5,2,"Asia","China","Inner_Mongolia_Steppe",44.166667,116.466667,0,"Arthropoda",NA,NA,NA,"Detritivore","YES","NO",NA,"NO","",100,"Added","CO(NH2)2",NA,0.8,5,0.84,0.38,1.8,5,0.44,0.2,"FromSource","Pitfall traps","Individuals",NA,NA,NA,"Grassland steppe","Experimental grassland in Inner Mongolia","-1.1-0.2","280-345","8.42",NA,NA,"Y","Y","Fiona",1,1,1,3,"Figure 3","Each study indicate difference time; data extacted using Digitizeit",NA,"Treatment",1.8,0.8,0.44,0.84,0.444444444444444,-0.810930216216329,-0.706655524858304,0.232450617283951,0.256832150910684,19.6707782745361,7.92751121520996,2.38333320617676,3.13333344459534,19.9833335876465,23.4750003814697,2.75833332538605,21.7291669845581
"Cheng_et_al_2017",2017,20,"20d",2011,2015,5,2,"Asia","China","Inner_Mongolia_Steppe",44.166667,116.466667,0,"Arthropoda",NA,NA,NA,"Detritivore","YES","NO",NA,"NO","",25,"Added","CO(NH2)2",NA,0.78,5,0.84,0.38,1.18,5,0.48,0.21,"FromSource","Pitfall traps","Individuals",NA,NA,NA,"Grassland steppe","Experimental grassland in Inner Mongolia","-1.1-0.2","280-345","8.55",NA,NA,"Y","Y","Fiona",1,1,1,3,"Figure 3","Each study indicate difference time; data extacted using Digitizeit",NA,"Treatment",1.18,0.78,0.48,0.84,0.661016949152542,-0.413975797776073,-0.314546435676833,0.265046601245306,0.29249522450069,19.6707782745361,7.92751121520996,2.38333320617676,3.13333344459534,19.9833335876465,23.4750003814697,2.75833332538605,21.7291669845581
"Cheng_et_al_2017",2017,20,"20d",2011,2015,5,2,"Asia","China","Inner_Mongolia_Steppe",44.166667,116.466667,0,"Arthropoda",NA,NA,NA,"Detritivore","YES","NO",NA,"NO","",50,"Added","CO(NH2)2",NA,1,5,0.69,0.31,1.18,5,0.48,0.21,"FromSource","Pitfall traps","Individuals",NA,NA,NA,"Grassland steppe","Experimental grassland in Inner Mongolia","-1.1-0.2","280-345","8.52",NA,NA,"Y","Y","Fiona",1,1,1,3,"Figure 3","Each study indicate difference time; data extacted using Digitizeit",NA,"Treatment",1.18,1,0.48,0.69,0.847457627118644,-0.165514438477573,-0.13445140773928,0.128313938523413,0.133394967106909,19.6707782745361,7.92751121520996,2.38333320617676,3.13333344459534,19.9833335876465,23.4750003814697,2.75833332538605,21.7291669845581
"Cheng_et_al_2017",2017,20,"20d",2011,2015,5,2,"Asia","China","Inner_Mongolia_Steppe",44.166667,116.466667,0,"Arthropoda",NA,NA,NA,"Detritivore","YES","NO",NA,"NO","",100,"Added","CO(NH2)2",NA,1.58,5,0.57,0.26,1.18,5,0.48,0.21,"FromSource","Pitfall traps","Individuals",NA,NA,NA,"Grassland steppe","Experimental grassland in Inner Mongolia","-1.1-0.2","280-345","8.42",NA,NA,"Y","Y","Fiona",1,1,1,3,"Figure 3","Each study indicate difference time; data extacted using Digitizeit",NA,"Treatment",1.18,1.58,0.48,0.57,1.33898305084746,0.291910408561302,0.288378180526963,0.0591234209781476,0.060009792340074,19.6707782745361,7.92751121520996,2.38333320617676,3.13333344459534,19.9833335876465,23.4750003814697,2.75833332538605,21.7291669845581
"Siemann_1998",1998,41,"41a",1982,1994,13,3,"North_America","USA","Cedar_Creek-Minnesota",45.403004,-93.18927086,200,"Arthropoda",NA,NA,NA,"Detritivore","YES","NO",NA,"NO","",54,"Added","NH4NO3",0.376,25.15,5,1.99,0.89,22.63,5,3.26,1.63,"FromSE","Sweepnet","Individuals",NA,NA,NA,"Grassland","Experimental fields, vegetation composed by perennial bunch grasses and forbs",NA,NA,NA,NA,NA,"Y","Y","Juan",1,1,1,3,"Figure 4","",NA,"Treatment",22.63,25.15,3.26,1.99,1.11135660627486,0.105581436900302,0.104132288087467,0.00540261960631228,0.00541201671324665,20.3784790039062,7.01535654067993,5.67500019073486,7.03333330154419,65.3666687011719,64.9500045776367,6.35416674613953,65.1583366394043
"Siemann_1998",1998,41,"41a",1982,1994,13,3,"North_America","USA","Cedar_Creek-Minnesota",45.403004,-93.18927086,200,"Arthropoda",NA,NA,NA,"Detritivore","YES","NO",NA,"NO","",170,"Added","NH4NO3",0.376,24.78,5,2.147,0.96,22.63,5,3.26,1.63,"FromSE","Sweepnet","Individuals",NA,NA,NA,"Grassland","Experimental fields, vegetation composed by perennial bunch grasses and forbs",NA,NA,NA,NA,NA,"Y","Y","Juan",1,1,1,3,"Figure 4","",NA,"Treatment",22.63,24.78,3.26,2.147,1.09500662836942,0.0907604165555505,0.089435878723992,0.0056518415688665,0.00566158179761362,20.3784790039062,7.01535654067993,5.67500019073486,7.03333330154419,65.3666687011719,64.9500045776367,6.35416674613953,65.1583366394043
"Siemann_1998",1998,41,"41b",1982,1994,13,3,"North_America","USA","Cedar_Creek-Minnesota",45.403004,-93.18927086,200,"Arthropoda",NA,NA,NA,"Herbivore","YES","NO",NA,"NO","",54,"Added","NH4NO3",0.376,47.38,5,4.562,2.04,51.02,5,3.5,1.75,"FromSE","Sweepnet","Individuals",NA,NA,NA,"Grassland","Experimental fields, vegetation composed by perennial bunch grasses and forbs",NA,NA,NA,NA,NA,"Y","Y","Juan",1,1,1,3,"Figure 4","",NA,"Treatment",51.02,47.38,3.5,4.562,0.928655429243434,-0.074017513983026,-0.0735610306026367,0.00279538087928389,0.00279754279492553,20.3784790039062,7.01535654067993,5.67500019073486,7.03333330154419,65.3666687011719,64.9500045776367,6.35416674613953,65.1583366394043
"Siemann_1998",1998,41,"41b",1982,1994,13,3,"North_America","USA","Cedar_Creek-Minnesota",45.403004,-93.18927086,200,"Arthropoda",NA,NA,NA,"Herbivore","YES","NO",NA,"NO","",170,"Added","NH4NO3",0.376,50.99,5,2.996,1.34,51.02,5,3.5,1.75,"FromSE","Sweepnet","Individuals",NA,NA,NA,"Grassland","Experimental fields, vegetation composed by perennial bunch grasses and forbs",NA,NA,NA,NA,NA,"Y","Y","Juan",1,1,1,3,"Figure 4","",NA,"Treatment",51.02,50.99,3.5,2.996,0.999411995295962,-0.000588177646600972,-0.000713547149243813,0.00163167511321974,0.00163235642165071,20.3784790039062,7.01535654067993,5.67500019073486,7.03333330154419,65.3666687011719,64.9500045776367,6.35416674613953,65.1583366394043
"Siemann_1998",1998,41,"41c",1982,1994,13,3,"North_America","USA","Cedar_Creek-Minnesota",45.403004,-93.18927086,200,"Arthropoda",NA,NA,NA,"Parasite","YES","NO",NA,"NO","",54,"Added","NH4NO3",0.376,19.63,5,2.236,1,18.55,5,3.16,1.58,"FromSE","Sweepnet","Individuals",NA,NA,NA,"Grassland","Experimental fields, vegetation composed by perennial bunch grasses and forbs",NA,NA,NA,NA,NA,"Y","Y","Juan",1,1,1,3,"Figure 4","",NA,"Treatment",18.55,19.63,3.16,2.236,1.05822102425876,0.0565892192349254,0.0549847801623031,0.00839882595455123,0.0084190352486427,20.3784790039062,7.01535654067993,5.67500019073486,7.03333330154419,65.3666687011719,64.9500045776367,6.35416674613953,65.1583366394043
"Siemann_1998",1998,41,"41c",1982,1994,13,3,"North_America","USA","Cedar_Creek-Minnesota",45.403004,-93.18927086,200,"Arthropoda",NA,NA,NA,"Parasite","YES","NO",NA,"NO","",170,"Added","NH4NO3",0.376,27.36,5,2.571,1.15,18.55,5,3.16,1.58,"FromSE","Sweepnet","Individuals",NA,NA,NA,"Grassland","Experimental fields, vegetation composed by perennial bunch grasses and forbs",NA,NA,NA,NA,NA,"Y","Y","Juan",1,1,1,3,"Figure 4","",NA,"Treatment",18.55,27.36,3.16,2.571,1.47493261455526,0.388612303700905,0.386593400577234,0.00756989785245256,0.00758829966064947,20.3784790039062,7.01535654067993,5.67500019073486,7.03333330154419,65.3666687011719,64.9500045776367,6.35416674613953,65.1583366394043
"Siemann_1998",1998,41,"41d",1982,1994,13,3,"North_America","USA","Cedar_Creek-Minnesota",45.403004,-93.18927086,200,"Arthropoda",NA,NA,NA,"Predator","YES","NO",NA,"NO","",54,"Added","NH4NO3",0.376,14.54,5,1.789,0.8,13.13,5,1.14,0.57,"FromSE","Sweepnet","Individuals",NA,NA,NA,"Grassland","Experimental fields, vegetation composed by perennial bunch grasses and forbs",NA,NA,NA,NA,NA,"Y","Y","Juan",1,1,1,3,"Figure 4","",NA,"Treatment",13.13,14.54,1.14,1.789,1.10738766184311,0.102003783790668,0.102763823381349,0.00453544662706267,0.0045411668562688,20.3784790039062,7.01535654067993,5.67500019073486,7.03333330154419,65.3666687011719,64.9500045776367,6.35416674613953,65.1583366394043
"Siemann_1998",1998,41,"41d",1982,1994,13,3,"North_America","USA","Cedar_Creek-Minnesota",45.403004,-93.18927086,200,"Arthropoda",NA,NA,NA,"Predator","YES","NO",NA,"NO","",170,"Added","NH4NO3",0.376,16.84,5,1.386,0.62,13.13,5,1.14,0.57,"FromSE","Sweepnet","Individuals",NA,NA,NA,"Grassland","Experimental fields, vegetation composed by perennial bunch grasses and forbs",NA,NA,NA,NA,NA,"Y","Y","Juan",1,1,1,3,"Figure 4","",NA,"Treatment",13.13,16.84,1.14,1.386,1.28255902513328,0.248857320499476,0.248780874105239,0.00286247465722865,0.00286452894157066,20.3784790039062,7.01535654067993,5.67500019073486,7.03333330154419,65.3666687011719,64.9500045776367,6.35416674613953,65.1583366394043
"Siemann_1998",1998,42,"42a",1993,1994,2,3,"North_America","USA","Cedar_Creek-Minnesota",45.403004,-93.18927086,200,"Arthropoda",NA,NA,NA,"Detritivore","YES","NO",NA,"NO","",54,"Added","NH4NO3",0.376,22.419,5,1.979,0.885,23.23,5,1.918,0.959,"FromSE","Sweepnet","Individuals",NA,NA,NA,"Grassland","Experimental fields, vegetation composed by perennial bunch grasses and forbs",NA,NA,NA,NA,NA,"Y","Y","Juan",1,1,1,3,"Figure 5","",NA,"Treatment",23.23,22.419,1.918,1.979,0.96508824795523,-0.035535733166055,-0.0354382235388341,0.00292185373766186,0.00292399755310533,20.3784790039062,7.01535654067993,5.74166679382324,7.03333330154419,71.8250045776367,64.9500045776367,6.38750004768372,68.3875045776367
